-2.450494235697414780e+01,2.357745651893311845e+01,-1.301349709238881402e+01,1.159790751674644582e+01,1.834225025234933426e+01,-2.258323436857112121e+00,-1.021771935283604726e+01,-1.890769821216730318e+00,-1.369431299633744636e+01,-3.427738850357027633e+00
-8.712978109222971668e+00,-1.646731428293287536e+01,-1.573904485074549164e+01,-1.512572739314591175e+01,2.382872757705557731e+00,-3.327705652965470273e-01,-1.571358813618077832e+00,-1.334699485307891287e+01,1.690180178464412108e+01,-5.600028430060697282e-01
-4.947666038531685295e+00,-5.762709841366143948e+00,-1.529680056268732891e+01,3.076485557772825175e+00,-2.754047729561349200e+01,2.464238935539775710e+01,1.463883394841152175e+01,1.404406866937299370e+01,8.027701166602664529e+00,-2.425686459193881461e+01
-4.711577315031640900e+00,-7.501065704329421990e+00,-1.461163812402416795e+01,2.005721288152267689e+00,-2.613169885777508128e+01,2.056343428267124551e+01,1.358730170415844185e+01,1.365248221643511251e+01,6.261105343057872474e+00,-2.112536800190751052e+01
-2.027429956264753752e+00,-6.786352964113167019e+00,-1.543560174326557011e+01,-5.088964118414345261e-01,-2.422288033902735194e+01,2.256582506507132635e+01,1.267209025811949985e+01,1.493482516487345180e+01,4.896119248994604156e+00,-2.290090349440637496e+01
-2.002347870366498128e+01,2.719894850660281804e+01,-1.476645249470727883e+01,1.001404429630758486e+01,1.737595395059449643e+01,-2.990330015919531181e+00,-1.346643202475201839e+01,-9.040385736318534704e-01,-1.572188281406286947e+01,-3.168048579417541699e+00
-2.576379473263688524e+01,2.641493941132302226e+01,-1.590697281956626163e+01,1.070617351961695540e+01,1.332499007288670967e+01,-3.394416854924457994e-01,-1.271714286438965757e+01,-4.431436235963900572e+00,-1.485239324282286155e+01,-1.373384054091080442e+00
-2.219436597699969838e+01,2.387224866624790565e+01,-1.725539094505577964e+01,1.224445053382850723e+01,1.714706869786124344e+01,-3.014913754219256337e+00,-1.490045881077898038e+01,1.049000844584249137e-01,-1.461663625673187461e+01,-3.493828048147615828e-01
-7.371200774734271377e+00,-3.289028636809791628e+00,-1.525998289275462838e+01,1.148938531273010533e+01,4.321196666749348658e+00,2.122137345539940512e+01,-9.160583621183761238e+00,-9.422229793550410903e+00,8.573245225934430280e+00,2.367719656463258815e+01
-4.533203952915394908e+00,-3.405554094200909709e+00,-1.765997224229473517e+01,2.446106313775336716e+00,-2.175186506637861328e+01,2.329945262441517784e+01,1.423800130574543310e+01,1.106897522693575553e+01,9.903253047814720489e+00,-2.209667887339143277e+01
-4.516391593313697328e+00,-3.628664002924990584e+00,-1.470947497148411998e+01,1.205648207631617730e+01,5.414087880564648181e+00,2.020072940811108708e+01,-1.029429339771958141e+01,-1.172757764747787590e+01,1.064799420359110016e+01,2.464229909286370557e+01
-1.029703277062781908e+01,-1.710575210609061259e+01,-1.689644781470995127e+01,-1.647680025504650558e+01,4.337910660851538758e+00,9.437175811478786258e-01,-2.215911534045064357e+00,-1.414436181927252001e+01,1.737681265708617673e+01,-1.293698965621326691e+00
-1.384919810025249909e+01,-1.595881280466034369e+01,-1.325391388352919186e+01,-1.739465819498025567e+01,2.242836956796012160e+01,6.209193010239918209e+00,1.050765903396230527e+01,1.812129359863173406e+01,2.024579129108981590e+01,-1.737153167533072562e+01
-2.167175849830421086e+01,2.748240363531049724e+01,-1.465198814152065587e+01,1.125176239504789244e+01,1.481911477259385812e+01,-2.079794473431275215e+00,-1.229259076739749901e+01,-2.729219230099442672e+00,-1.494728073628709986e+01,-1.772117352337900353e+00
-1.399070555134937521e+01,-1.579591447009704197e+01,-1.558963642620134671e+01,-1.692203956969385814e+01,2.458026610378104948e+01,5.414177983281064144e+00,1.106189959146573365e+01,1.746298679907614826e+01,2.115778159969604033e+01,-1.941866853596619436e+01
-2.292397900736248673e+01,2.600781592470585224e+01,-1.364779958685709893e+01,9.100267048454462326e+00,1.465645657532425794e+01,-4.260215803678589097e+00,-1.105618037606663506e+01,-2.627282006436583384e+00,-1.634872548953563509e+01,3.500604081827645153e-01
-1.345958468071639658e+01,-1.707668957425490674e+01,-1.080754105044332469e+01,-1.759353622784372817e+01,2.000624683115695390e+01,5.144567716930687595e+00,1.035377471264127003e+01,2.042367866270858201e+01,2.067074069701462946e+01,-1.842536827495463214e+01
-1.101535154935886851e+01,-1.641865364236045011e+01,-1.601377984698905266e+01,-2.014022267258236809e+01,2.193033517398197318e+01,6.635573015458070323e+00,1.305048518971094396e+01,2.034555198892422467e+01,2.165580670462875190e+01,-1.912065056612042468e+01
-2.148879916585062588e+01,2.473967657625017935e+01,-1.454307723274421171e+01,1.140160639130339426e+01,1.720417556451202401e+01,-2.223282316948303361e+00,-1.286672377020748215e+01,-3.424702972740188311e+00,-1.767806255574260987e+01,1.579015662750728133e+00
-1.160679111612451209e+01,-1.642226695784461654e+01,-1.703682201625444037e+01,-1.859880764463477831e+01,2.051717207047988101e+00,-1.617903034549372787e+00,-9.443250350407814686e-01,-1.016645421644944136e+01,1.819392178450124931e+01,-1.303822556733567506e+00
-2.584842827738379611e+01,2.583363161293688748e+01,-1.566820796977410879e+01,1.062750100737189030e+01,1.547737859091301793e+01,-1.730783566568089515e+00,-1.150107331796899146e+01,-2.732112622596459151e+00,-1.466896554583866141e+01,-1.716617341171261968e+00
-1.173501294929378780e+01,-1.840869160159672191e+01,-1.370412566201892623e+01,-1.677072832997048124e+01,2.518443092268861427e+00,8.194624588998422610e-02,-1.669724979297295464e+00,-1.199851517533533674e+01,2.002586691400803076e+01,-1.780470965819898721e+00
-1.182485370293419180e+01,-1.760468320388735464e+01,-1.642100333710861193e+01,-1.738965237180929435e+01,2.934148207179136492e+00,-1.599727611493505286e+00,9.234961138143629178e-01,-1.487766137798850608e+01,1.869450671731582503e+01,-1.708194692123542469e+00
-1.341135891539992997e+01,-1.615219842701125685e+01,-1.416173387643752690e+01,-1.915862375732028511e+01,2.090644252367735945e+01,6.790386542779540235e+00,1.405916889659871316e+01,1.957799381846391285e+01,2.052055953578634728e+01,-1.900782225963524752e+01
-1.086807102245263223e+01,-1.636907052314177236e+01,-1.376612137392229052e+01,-1.872650844857638575e+01,4.155442998678023692e+00,-1.538710327249521503e+00,-1.816515555300841633e+00,-1.214941486598476672e+01,1.744202297962279857e+01,-5.628348671666767444e+00
-1.341732503155056833e+01,-1.647427633063280794e+01,-1.414090531779181603e+01,-1.533762376675488248e+01,2.255341330315338766e+01,8.656562197373077083e+00,1.046662284042191082e+01,1.908652030929038190e+01,2.303455006539314809e+01,-2.096185088251664652e+01
-3.028172474560052674e+00,-5.109428019504168361e+00,-1.526382586090235272e+01,2.139278708696802589e+00,-2.438937141772841244e+01,2.281461830589716655e+01,1.449230688617467422e+01,1.555390487934500854e+01,1.016873488201929021e+01,-2.259535442361623581e+01
-4.557766558457510442e+00,-5.173515806635108127e+00,-1.355877611501403024e+01,1.588750916311331451e+01,7.583297977077384289e+00,1.937555712506503980e+01,-7.354023927941261363e+00,-1.252101410008246596e+01,1.096664064391290871e+01,2.581237171926801466e+01
-1.064546089347303948e+01,-1.819410317810718780e+01,-1.464971943859105075e+01,-1.914094928731497802e+01,2.249157855875695589e+01,6.117959954999763639e+00,1.283164061983837811e+01,2.017994312425170378e+01,2.208799653313365141e+01,-1.835345294809221173e+01
-6.365012186891689794e+00,-6.664314285785135183e+00,-1.611926650490466173e+01,-2.076677150184448539e+00,-2.432893516974012726e+01,2.414066370480230717e+01,1.612907018997906050e+01,1.455913368360346460e+01,7.156679054269275753e+00,-2.523062475054482690e+01
-1.300726944927386697e+01,-1.566684399800456973e+01,-1.577526910609815936e+01,-1.756041136798317837e+01,2.054612905849733906e+01,8.344524307458499379e+00,1.352010463490282888e+01,2.001442106108699548e+01,2.234146064262203168e+01,-2.095276618832784621e+01
-6.342180475065979373e+00,-6.456331881686825369e+00,-1.578351129445956502e+01,1.310541343412841186e+01,5.266387835072571910e+00,2.297111248897929414e+01,-9.412371396198004447e+00,-1.224399299667410190e+01,9.438184153737108062e+00,2.661630462980129863e+01
-1.225401692328776448e+01,-1.699929427636217838e+01,-1.501227192377974262e+01,-1.855598794308521704e+01,2.288563940824995058e+01,4.357131837816959674e+00,1.229562933193060736e+01,1.804909678209030943e+01,2.130857887997508016e+01,-1.871378750039782091e+01
-5.023948088678834800e+00,-7.892948553832745517e+00,-1.341028407465506334e+01,2.953403136179385324e+00,-2.655577165773653903e+01,2.541955586010883650e+01,1.556121960389480918e+01,1.282057320992341154e+01,8.295466391205833290e+00,-2.423342464611239677e+01
-2.327323220971272377e+01,2.536143770841359313e+01,-1.270597828687004238e+01,1.024673207136443231e+01,1.430043065067490815e+01,-3.352017060417946226e+00,-1.093467630052242612e+01,-2.986884569287297619e+00,-1.429405028664285204e+01,-2.073751853179230498e+00
-1.305324349686743268e+01,-1.663802921340766972e+01,-1.146051918106473977e+01,-1.731870746063800581e+01,2.162688133180533256e+01,5.801582543470050091e+00,9.741755656657627327e+00,2.143200028756297471e+01,2.285885667441715086e+01,-2.035944482283411361e+01
-3.174043404272799407e+00,-5.582428387679304826e+00,-1.589696836313610184e+01,2.027504026562643169e-01,-2.726229527814385989e+01,2.309811962967925680e+01,1.455783343603115654e+01,1.245549949216953323e+01,9.536365240502231444e+00,-2.498226364682290068e+01
-1.422110462778316808e+01,-1.500689284400881895e+01,-1.451594169346384966e+01,-1.632967176238908280e+01,2.265428478118111144e+01,7.371812415906022764e+00,1.067285418810261177e+01,1.736391317849192717e+01,2.264103154825127007e+01,-1.829009974549668982e+01
-1.141209061391313462e+01,-1.872656367691204693e+01,-1.728960247837007458e+01,-1.492527454213919214e+01,6.318608848014171109e-01,2.097804046502813602e-01,-1.044793256337462894e+00,-1.471477440014679772e+01,1.574948609687461776e+01,-2.797467616566896353e+00
-4.637528223211170975e+00,-4.427478878793292161e+00,-1.871840420855572162e+01,1.318799553221548670e+01,7.770740542340009327e+00,1.963638903012589765e+01,-1.084654811662064411e+01,-1.450129877523442445e+01,1.019733676422380775e+01,2.682037944568384802e+01
-5.320130040098682400e+00,-4.844475740843868117e+00,-1.362932427445786487e+01,1.429545371670642062e+01,4.315084543572720754e+00,2.119309043899888678e+01,-6.047590865076961641e+00,-1.261958640098894513e+01,1.011576109112745492e+01,2.667096381451097997e+01
-3.671485487204902753e+00,-6.885862443286446144e+00,-1.866016482249137454e+01,3.093003795297537550e-01,-2.532746609734035204e+01,2.414803092896991998e+01,1.719906693455199331e+01,1.382001298449560167e+01,1.145888202579441639e+01,-2.426934704235040741e+01
-5.378780667988150910e+00,-6.388158672107032032e+00,-1.612482662432111269e+01,1.264252839667131667e+01,8.385293070778418567e+00,2.002980037872493213e+01,-9.353956319671695496e+00,-8.784233838020000462e+00,1.027132746817067499e+01,2.398144411126125064e+01
-6.447785729553385359e+00,-6.201283499384489417e+00,-1.337436437872694839e+01,1.513881695834979801e+01,6.943821104234933372e+00,1.824744031851297166e+01,-1.011570337298335964e+01,-1.045563974851066824e+01,1.512876159629237094e+01,2.572842644246656008e+01
-2.173036041252387207e+01,2.466784021467192289e+01,-1.575572307598693556e+01,9.589154144620563258e+00,1.795577938615190305e+01,-1.851699853526240558e+00,-1.043234660481991227e+01,-1.362521328155197775e+00,-1.457228297703736253e+01,-4.626891864161401635e+00
-9.876726053785544579e+00,-1.553163609102140086e+01,-1.729521380257370566e+01,-1.427661181512953270e+01,3.176750070278523186e+00,-1.051473029232752099e+00,-6.040101350745634701e-01,-1.489494370950558810e+01,1.920628651067668358e+01,-3.542836810345897369e+00
-1.781910000206111455e+00,-5.557045490236787622e+00,-1.447642761080438412e+01,1.555512594301118323e-01,-2.488458885177722024e+01,2.473232546662553943e+01,1.483839076985994510e+01,1.340255162277869516e+01,8.000340069756891381e+00,-2.093038645056626734e+01
-3.572418556190075201e+00,-5.532166143000186054e+00,-1.581561065492482321e+01,1.537236708582560496e+01,5.636796009990842293e+00,2.217173925025538850e+01,-9.663365818129179274e+00,-1.311193475313928580e+01,1.230043969937722181e+01,2.456820264955091915e+01
-7.119418603274177748e+00,-4.945326081792920547e+00,-1.620549319121113641e+01,1.386046933030149120e+01,7.245080150343642167e+00,2.315741256433173945e+01,-8.259949744696839957e+00,-1.146325745981288158e+01,1.005775650789173525e+01,2.531986564721812272e+01
-3.138441867923350337e+00,-6.761210104676356636e+00,-1.710656449163659687e+01,9.436166114064267196e-01,-2.446681764448207375e+01,2.666701182884887444e+01,1.677193251161057219e+01,1.054056668141581987e+01,8.717969846885976537e+00,-2.335123889217601700e+01
-2.329182219365851836e+01,2.439343172070159582e+01,-1.520334218400179083e+01,9.101784707811841457e+00,1.597036644566289176e+01,-1.654276570961253467e+00,-9.923608359697027481e+00,-4.571891388498837472e+00,-1.742424291596869423e+01,-8.739795488699815262e-01
-7.263343370922530795e+00,-5.572395116519738956e+00,-1.444083697721192294e+01,1.343950906133390610e+01,4.387119816376332970e+00,2.427146160959443222e+01,-1.183135276406964742e+01,-1.291071426752492535e+01,9.473393406771517533e+00,2.588439818852596019e+01
-6.414040719967855964e+00,-3.613628017022163519e+00,-1.280752103157474586e+01,1.215326588686439280e+01,5.267146789995920564e+00,2.178319111376367445e+01,-9.319886979832762819e+00,-1.279209930896843694e+01,1.018424115507404437e+01,2.245643964310330176e+01
-1.396306059293737256e+01,-1.747475930654295695e+01,-1.315977244852345507e+01,-1.860153575074552634e+01,2.009762606549900710e+01,7.407859703179952682e+00,1.028532464597668827e+01,2.122409443079234492e+01,2.179422570921892444e+01,-1.579539446132798908e+01
-9.053891908143071987e+00,-2.007874332763716296e+01,-1.659866868851735333e+01,-1.948038495121107871e+01,2.315755828651527182e+00,-8.871393305937295137e-01,-4.791067528280786192e+00,-1.196126037212497373e+01,1.706648477151607324e+01,-3.707024748334426079e+00
-9.191949226383050231e+00,-1.877390704862619231e+01,-1.637431785206848645e+01,-1.463974472667832494e+01,4.075929863870953795e+00,-1.327790372930613749e+00,-2.007872962947994999e+00,-1.243578159157190299e+01,1.800986840070889983e+01,-1.747698110575877095e+00
-1.047337956926060443e+01,-1.597218020088245538e+01,-1.630567932646678742e+01,-2.075682555507556515e+01,5.904065330530542610e+00,-2.321508843858521409e+00,-4.302501572481473247e+00,-9.603922938530837783e+00,1.575264539021235066e+01,3.332122073359031766e-01
-5.403611041913658042e+00,-1.622611218279961776e+01,-1.403928498722129525e+01,-1.644696399143532517e+01,5.045660319746602340e+00,-2.774132965020724928e+00,-3.832813655919223628e+00,-1.357822587561535244e+01,2.163058797063540339e+01,-8.175818436328130545e-02
-3.860172318143272108e+00,-6.814939555689105255e+00,-1.678257194205038871e+01,-1.316085443641561881e+00,-2.352167654048843559e+01,2.483258830329276989e+01,1.391499861523171688e+01,1.143455835437345947e+01,7.599243125878368588e+00,-2.411135836066047844e+01
-2.343504799047222775e+01,2.559879948810899819e+01,-1.453248365478373039e+01,9.158649416603076077e+00,1.578253319675411781e+01,-3.515185703751142476e+00,-1.344132785643309447e+01,-1.861539512544533981e+00,-1.676885750255846474e+01,-1.567244609194309302e+00
